,Unnamed: 0,chr,start,end,n,p.value
610,611,chr10,246066,246066,1,0.006681227
611,612,chr10,246067,246068,2,0.026258901
612,613,chr10,257330,257330,1,0.007751701999999999
613,614,chr10,257333,257334,2,0.012027112
614,615,chr10,257331,257331,1,0.055962095
615,616,chr10,257332,257332,1,0.40826074
616,617,chr10,258393,258395,3,0.00395957
617,618,chr10,258937,258939,3,0.009107969
618,619,chr10,258942,258942,1,0.040664093
619,620,chr10,258940,258941,2,0.207116959
620,621,chr11,262657,262660,4,0.010178998
621,622,chr11,264626,264626,1,0.004005175
622,623,chr11,264625,264625,1,0.045328199000000007
623,624,chr11,264622,264622,1,0.051087597
624,625,chr11,264624,264624,1,0.439347416
625,626,chr11,264623,264623,1,0.838695748
626,627,chr11,264881,264881,1,0.001431011
627,628,chr11,264878,264878,1,0.021853799
628,629,chr11,264880,264880,1,0.036032872
629,630,chr11,264879,264879,1,0.245235805
630,631,chr11,270213,270213,1,0.001286166
631,632,chr11,270214,270214,1,0.035906348
632,633,chr11,270219,270219,1,0.04098412
633,634,chr11,270215,270215,1,0.281689132
634,635,chr11,270216,270216,1,0.510996359
635,636,chr11,270218,270218,1,0.7060908859999999
636,637,chr11,270217,270217,1,0.8831191429999999
637,638,chr11,270649,270652,4,0.012554107
638,639,chr11,270755,270755,1,0.016408612
639,640,chr11,270756,270756,1,0.036017497999999995
640,641,chr11,270758,270758,1,0.049980044
641,642,chr11,270757,270757,1,0.19964104800000002
642,643,chr11,272781,272781,1,0.000336539
643,644,chr11,272780,272780,1,0.030580086
644,645,chr11,272783,272783,1,0.012942175
645,646,chr11,272782,272782,1,0.129809062
646,647,chr11,276777,276777,1,0.003601284
647,648,chr11,276779,276779,1,0.014046673999999999
648,649,chr11,276778,276778,1,0.029620142000000002
649,650,chr11,278762,278762,1,0.001517395
650,651,chr11,278761,278761,1,0.048144060999999995
651,652,chr11,278763,278763,1,0.014632055
652,653,chr11,288534,288536,3,0.008545438
653,654,chr12,290316,290316,1,0.009545475999999999
654,655,chr12,290319,290321,3,0.024266307999999997
655,656,chr12,290317,290318,2,0.096058821
656,657,chr12,293695,293696,2,0.005683263000000001
657,658,chr12,293700,293700,1,0.047839569000000005
658,659,chr12,293697,293697,1,0.124955312
659,660,chr12,293698,293699,2,0.37258036899999997
660,661,chr12,299162,299162,1,0.007877653
661,662,chr12,299161,299161,1,0.041487728
662,663,chr12,299164,299164,1,0.018009883
663,664,chr12,299163,299163,1,0.30943777
664,665,chr12,302130,302131,2,0.011079631000000001
665,666,chr12,302129,302129,1,0.043743493
666,667,chr13,317881,317885,5,0.021093014
667,668,chr13,320165,320165,1,0.000819838
668,669,chr13,320162,320163,2,0.027467164
669,670,chr13,320158,320158,1,0.044352103
670,671,chr13,320160,320160,1,0.051826372
671,672,chr13,320159,320159,1,0.642296046
672,673,chr13,320161,320161,1,0.647384006
673,674,chr13,320164,320164,1,0.39350064799999995
674,675,chr13,321392,321393,2,0.004219207
675,676,chr13,321394,321394,1,0.026456486
676,677,chr14,335260,335264,5,0.006606341
677,678,chr14,335284,335284,1,0.034325536000000004
678,679,chr14,335281,335281,1,0.048943482
679,680,chr14,335282,335282,1,0.286587066
680,681,chr14,335283,335283,1,0.9128700259999999
681,682,chr14,335289,335289,1,0.045874124
682,683,chr14,335286,335286,1,0.08356741
683,684,chr14,335285,335285,1,0.605485755
684,685,chr14,335287,335288,2,0.630846311
685,686,chr14,335487,335488,2,0.00068421
686,687,chr14,335486,335486,1,0.042694573
687,688,chr15,338430,338431,2,0.014235241000000001
688,689,chr15,338432,338432,1,0.026052519
689,690,chr15,339800,339800,1,0.016001975
690,691,chr15,339799,339799,1,0.03774196
691,692,chr15,339801,339801,1,0.04756431
692,693,chr15,342144,342144,1,0.007414967
693,694,chr15,342142,342142,1,0.04721942
694,695,chr15,342143,342143,1,0.146845642
695,696,chr15,342145,342145,1,0.029338634
696,697,chr16,354412,354412,1,5.11e-06
697,698,chr16,354411,354411,1,0.04193064
698,699,chr16,354413,354414,2,0.01647956
699,700,chr16,358050,358050,1,0.005724221999999999
700,701,chr16,358049,358049,1,0.025356161000000002
701,702,chr16,358051,358051,1,0.026438904
702,703,chr16,362186,362186,1,0.0026533579999999998
703,704,chr16,362184,362184,1,0.004800639000000001
704,705,chr16,362182,362182,1,0.029843143
705,706,chr16,362183,362183,1,0.40681117299999997
706,707,chr16,362185,362185,1,0.8827213009999999
707,708,chr16,363558,363560,3,0.004427686
708,709,chr16,363801,363802,2,0.0055851469999999995
709,710,chr16,363803,363803,1,0.036531403
710,711,chr16,364305,364306,2,0.0018784070000000001
711,712,chr16,364304,364304,1,0.018508124
712,713,chr16,372459,372460,2,0.012916943
713,714,chr16,372461,372461,1,0.045724139000000004
714,715,chr16,372519,372519,1,0.001613386
715,716,chr16,372518,372518,1,0.01307439
716,717,chr16,372520,372520,1,0.020950125
717,718,chr17,374163,374165,3,0.0010566389999999998
718,719,chr17,374608,374609,2,0.000692193
719,720,chr17,374607,374607,1,0.03541791
720,721,chr17,377029,377032,4,0.00782515
721,722,chr17,377187,377188,2,0.0034789870000000002
722,723,chr17,377186,377186,1,0.030292335
723,724,chr17,378333,378333,1,0.0070646630000000005
724,725,chr17,378334,378334,1,0.015376361000000002
725,726,chr17,378336,378336,1,0.04654984400000001
726,727,chr17,378335,378335,1,0.28338197800000003
727,728,chr17,382488,382490,3,0.021382678
728,729,chr17,386691,386692,2,0.0015224239999999999
729,730,chr17,386690,386690,1,0.011684748
730,731,chr17,387048,387048,1,0.0018300389999999999
731,732,chr17,387045,387045,1,0.027294955
732,733,chr17,387046,387046,1,0.035440007
733,734,chr17,387047,387047,1,0.069817385
734,735,chr17,394904,394907,4,0.005713241
735,736,chr17,396055,396055,1,0.007833916
736,737,chr17,396053,396054,2,0.011659546000000002
737,738,chr17,399459,399460,2,0.023643707000000003
738,739,chr17,399461,399461,1,0.050118189
739,740,chr17,400376,400378,3,0.00030706099999999997
740,741,chr19,413014,413016,3,0.0031030009999999998
741,742,chr19,415824,415825,2,0.0013246420000000002
742,743,chr19,415823,415823,1,0.038871684
743,744,chr19,422063,422064,2,0.00021382900000000002
744,745,chr19,422062,422062,1,0.002863375
745,746,chr2,45559,45559,1,0.010258594000000001
746,747,chr2,45554,45554,1,0.022377108
747,748,chr2,45556,45557,2,0.02425399
748,749,chr2,45555,45555,1,0.19532199100000003
749,750,chr2,45558,45558,1,0.8434530459999999
750,751,chr2,46535,46537,3,0.004105084
751,752,chr2,52076,52076,1,0.004004013
752,753,chr2,52070,52070,1,0.026206316
753,754,chr2,52062,52062,1,0.026467219
754,755,chr2,52063,52065,3,0.052169612000000004
755,756,chr2,52068,52068,1,0.074624087
756,757,chr2,52066,52066,1,0.190108129
757,758,chr2,52067,52067,1,0.39754792
758,759,chr2,52069,52069,1,0.265674668
759,760,chr2,52071,52071,1,0.191819582
760,761,chr2,52073,52073,1,0.19228511
761,762,chr2,52072,52072,1,0.86533334
762,763,chr2,52075,52075,1,0.897383299
763,764,chr2,52074,52074,1,0.961496679
764,765,chr2,53579,53579,1,0.004575043
765,766,chr2,53578,53578,1,0.019114488
766,767,chr2,53575,53575,1,0.046779704000000005
767,768,chr2,53576,53576,1,0.488152411
768,769,chr2,53577,53577,1,0.7596224709999999
769,770,chr2,59018,59019,2,0.0020436589999999998
770,771,chr2,59015,59015,1,0.050336765
771,772,chr2,59017,59017,1,0.081362071
772,773,chr2,59016,59016,1,0.92030349
773,774,chr2,71196,71199,4,0.012027263
774,775,chr2,76193,76194,2,0.010229176999999999
775,776,chr2,76196,76196,1,0.019711144
776,777,chr2,76195,76195,1,0.299597102
777,778,chr20,433139,433141,3,0.006962364
778,779,chr20,441205,441207,3,0.016246226000000002
779,780,chr20,441212,441213,2,0.01100237
780,781,chr20,441216,441216,1,0.038978966000000004
781,782,chr20,441214,441214,1,0.33186107
782,783,chr20,441215,441215,1,0.85980108
783,784,chr21,442124,442126,3,0.001397695
784,785,chr21,442949,442952,4,0.029549109
785,786,chr21,442954,442954,1,0.031509563
786,787,chr21,442953,442953,1,0.8811915779999999
787,788,chr21,442957,442957,1,0.042984733
788,789,chr21,442956,442956,1,0.694900071
789,790,chr21,442955,442955,1,0.940056353
790,791,chr22,445964,445965,2,0.01802779
791,792,chr22,445966,445966,1,0.048718002
792,793,chr22,447433,447433,1,0.007048553000000001
793,794,chr22,447431,447432,2,0.018620196999999998
794,795,chr22,447750,447750,1,0.00603731
795,796,chr22,447751,447752,2,0.011009573
796,797,chr22,452990,452990,1,0.019891733999999998
797,798,chr22,452988,452988,1,0.050122917
798,799,chr22,452989,452989,1,0.14519600300000002
799,800,chr22,452992,452992,1,0.023202338
800,801,chr22,452991,452991,1,0.075330732
801,802,chr3,80413,80413,1,0.00065086
802,803,chr3,80410,80412,3,0.015533685
803,804,chr3,82135,82136,2,0.008852292
804,805,chr3,82132,82132,1,0.022023328
805,806,chr3,82133,82134,2,0.303400753
806,807,chr3,87143,87144,2,0.015328358
807,808,chr3,87139,87139,1,0.038721667
808,809,chr3,87141,87141,1,0.408656395
809,810,chr3,87140,87140,1,0.608399234
810,811,chr3,87142,87142,1,0.952868035
811,812,chr3,101553,101553,1,0.014772076
812,813,chr3,101555,101556,2,0.015444444
813,814,chr3,101554,101554,1,0.979942051
814,815,chr4,105325,105327,3,0.002195321
815,816,chr4,106255,106255,1,0.001725362
816,817,chr4,106252,106253,2,0.013446305
817,818,chr4,106254,106254,1,0.959997787
818,819,chr4,111344,111345,2,0.002607684
819,820,chr4,111347,111347,1,0.02910275
820,821,chr4,111346,111346,1,0.569353058
821,822,chr4,111521,111523,3,0.007728621
822,823,chr4,119104,119105,2,0.028939767999999998
823,824,chr4,119107,119107,1,0.038534782999999996
824,825,chr4,119106,119106,1,0.10461144300000001
825,826,chr4,121262,121264,3,0.001644074
826,827,chr5,122959,122961,3,0.002065791
827,828,chr5,124359,124359,1,0.013545551999999999
828,829,chr5,124356,124357,2,0.01424962
829,830,chr5,124358,124358,1,0.49109356200000004
830,831,chr5,126554,126554,1,0.006698738
831,832,chr5,126553,126553,1,0.027784889
832,833,chr5,126555,126555,1,0.029920432
833,834,chr5,130947,130949,3,0.002269378
834,835,chr5,136434,136434,1,0.002794897
835,836,chr5,136432,136433,2,0.018515281
836,837,chr5,141199,141199,1,0.001613464
837,838,chr5,141197,141197,1,0.035618018
838,839,chr5,141198,141198,1,0.167046943
839,840,chr5,141200,141200,1,0.025380209
840,841,chr5,142026,142026,1,0.005059017
841,842,chr5,142027,142027,1,0.009390515
842,843,chr5,142028,142028,1,0.024904632000000003
843,844,chr6,147089,147090,2,0.001722768
844,845,chr6,147086,147088,3,0.028693232000000003
845,846,chr6,150984,150985,2,0.022380125
846,847,chr6,150982,150982,1,0.051528375
847,848,chr6,150983,150983,1,0.456741134
848,849,chr6,151736,151739,4,0.014086251999999999
849,850,chr6,152420,152422,3,0.014925506000000002
850,851,chr6,158035,158037,3,0.010964827
851,852,chr6,158033,158033,1,0.048574365999999994
852,853,chr6,158034,158034,1,0.676825806
853,854,chr6,158164,158165,2,0.011348168999999998
854,855,chr6,158169,158169,1,0.030251686
855,856,chr6,158168,158168,1,0.095837503
856,857,chr6,158167,158167,1,0.530062186
857,858,chr6,158166,158166,1,0.971781323
858,859,chr6,158305,158305,1,0.004659655
859,860,chr6,158300,158300,1,0.046266880999999996
860,861,chr6,158301,158304,4,0.12349872199999999
861,862,chr6,158311,158311,1,0.03965586
862,863,chr6,158310,158310,1,0.093827102
863,864,chr6,158306,158306,1,0.14180909
864,865,chr6,158308,158308,1,0.144286529
865,866,chr6,158307,158307,1,0.444444977
866,867,chr6,158309,158309,1,0.503549711
867,868,chr6,159625,159627,3,0.006041628
868,869,chr6,159628,159629,2,0.022046462000000003
869,870,chr6,159934,159935,2,0.001337131
870,871,chr6,159936,159936,1,0.044769779
871,872,chr6,166329,166330,2,0.000555991
872,873,chr6,166328,166328,1,0.042020259000000004
873,874,chr6,167843,167843,1,0.008455284
874,875,chr6,167845,167845,1,0.013657431000000001
875,876,chr6,167844,167844,1,0.06315399299999999
876,877,chr6,167848,167848,1,0.017804201999999998
877,878,chr6,167846,167847,2,0.05516075
878,879,chr6,175982,175982,1,0.001016665
879,880,chr6,175983,175984,2,0.008505348000000001
880,881,chr7,183687,183687,1,0.007320426
881,882,chr7,183682,183686,5,0.020537175
882,883,chr7,192178,192181,4,0.001395051
883,884,chr7,192478,192478,1,0.007495678
884,885,chr7,192472,192472,1,0.025849962
885,886,chr7,192477,192477,1,0.03325979
886,887,chr7,192474,192474,1,0.114362332
887,888,chr7,192473,192473,1,0.691699062
888,889,chr7,192476,192476,1,0.5358224770000001
889,890,chr7,192475,192475,1,0.684544093
890,891,chr7,195815,195815,1,0.008004457
891,892,chr7,195799,195799,1,0.018535546
892,893,chr7,195805,195805,1,0.30829088600000004
893,894,chr7,195803,195803,1,0.310390149
894,895,chr7,195802,195802,1,0.48909401700000005
895,896,chr7,195800,195800,1,0.7966013209999999
896,897,chr7,195801,195801,1,0.863872489
897,898,chr7,195804,195804,1,0.871215519
898,899,chr7,195806,195806,1,0.44987897600000004
899,900,chr7,195810,195810,1,0.528733748
900,901,chr7,195807,195807,1,0.6672720120000001
901,902,chr7,195809,195809,1,0.7579920109999999
902,903,chr7,195808,195808,1,0.764969728
903,904,chr7,195812,195812,1,0.788592748
904,905,chr7,195811,195811,1,0.994855105
905,906,chr7,195813,195813,1,0.85293513
906,907,chr7,195814,195814,1,0.93953316
907,908,chr7,195816,195816,1,0.043274707999999995
908,909,chr7,202314,202315,2,0.007935489
909,910,chr7,202313,202313,1,0.042950417000000005
910,911,chr7,208036,208036,1,0.01186498
911,912,chr7,208037,208038,2,0.028137961
912,913,chr8,215555,215555,1,0.007595763
913,914,chr8,215553,215554,2,0.025260655
914,915,chr8,215566,215567,2,0.013698026
915,916,chr8,215564,215564,1,0.049566317
916,917,chr8,215565,215565,1,0.627474094
917,918,chr8,220093,220094,2,0.003283627
918,919,chr8,220095,220095,1,0.044188494
919,920,chr8,222511,222512,2,0.022821747000000003
920,921,chr8,222513,222513,1,0.04714232
921,922,chr8,227871,227871,1,0.000532815
922,923,chr8,227870,227870,1,0.0058015259999999996
923,924,chr8,227869,227869,1,0.016277211
924,925,chr9,237487,237489,3,0.000520938
925,926,chrX,459985,459987,3,0.011401341
926,927,chr1,6391,6391,1,0.001648115
927,928,chr1,6392,6392,1,0.003408138
928,929,chr1,6393,6393,1,0.012391148000000001
929,930,chr1,12791,12791,1,0.000645387
930,931,chr1,12792,12793,2,0.007887906
931,932,chr1,17893,17899,7,0.006833905
932,933,chr1,19045,19046,2,0.017061942
933,934,chr1,19043,19043,1,0.03601908
934,935,chr1,19044,19044,1,0.147155974
935,936,chr1,20402,20403,2,0.005488734
936,937,chr1,20401,20401,1,0.008135873
937,938,chr1,21148,21148,1,0.011057013999999999
938,939,chr1,21147,21147,1,0.04342243
939,940,chr1,21149,21149,1,0.050154372999999995
940,941,chr1,24955,24957,3,0.034937006
941,942,chr1,33335,33336,2,0.012653573000000001
942,943,chr1,33334,33334,1,0.030900564
943,944,chr1,33551,33552,2,0.002121133
944,945,chr1,33550,33550,1,0.014908443
945,946,chr1,38137,38137,1,3.46e-06
946,947,chr1,38136,38136,1,0.039684476
947,948,chr1,38138,38138,1,0.001568967
948,949,chr1,39619,39621,3,0.016701674
949,950,chr1,43199,43199,1,0.015308381000000001
950,951,chr1,43196,43197,2,0.01797983
951,952,chr1,43198,43198,1,0.37272817399999997
952,953,chr10,239023,239025,3,0.01723075
953,954,chr10,239063,239063,1,0.01509119
954,955,chr10,239061,239062,2,0.020798152
955,956,chr10,243711,243713,3,0.00028763599999999997
956,957,chr10,247268,247270,3,0.005337383
957,958,chr10,249936,249936,1,0.011519453
958,959,chr10,249934,249935,2,0.033632862
959,960,chr10,250441,250441,1,0.018614379
960,961,chr10,250440,250440,1,0.04193473
961,962,chr10,250444,250444,1,0.026893217999999997
962,963,chr10,250442,250443,2,0.051591729
963,964,chr10,252495,252497,3,0.017667794
964,965,chr10,253740,253740,1,0.007501733000000001
965,966,chr10,253743,253743,1,0.0153631
966,967,chr10,253741,253742,2,0.04354438099999999
967,968,chr10,254164,254164,1,0.008528124
968,969,chr10,254165,254166,2,0.035769031
969,970,chr10,256777,256780,4,0.005646244
970,971,chr10,258285,258287,3,0.018336149
971,972,chr11,267107,267108,2,0.008458842
972,973,chr11,267104,267104,1,0.044970288
973,974,chr11,267106,267106,1,0.100253632
974,975,chr11,267105,267105,1,0.530635921
975,976,chr11,270304,270306,3,0.009490363
976,977,chr11,274153,274154,2,0.000482385
977,978,chr11,274152,274152,1,0.007242399
978,979,chr11,278820,278820,1,0.001534344
979,980,chr11,278819,278819,1,0.047169245
980,981,chr11,278821,278821,1,0.012876894
981,982,chr11,281431,281431,1,0.022709438999999998
982,983,chr11,281435,281435,1,0.034192152
983,984,chr11,281432,281432,1,0.038779372
984,985,chr11,281433,281433,1,0.063067918
985,986,chr11,281434,281434,1,0.336177189
986,987,chr11,281534,281534,1,0.037887937999999996
987,988,chr11,281543,281543,1,0.046194649000000004
988,989,chr11,281536,281536,1,0.046239399
989,990,chr11,281535,281535,1,0.08582818800000001
990,991,chr11,281538,281538,1,0.052935514
991,992,chr11,281537,281537,1,0.065491613
992,993,chr11,281540,281540,1,0.07024981799999999
993,994,chr11,281539,281539,1,0.125458945
994,995,chr11,281541,281541,1,0.134831231
995,996,chr11,281542,281542,1,0.163541256
996,997,chr11,284058,284060,3,0.026980544
997,998,chr11,284326,284327,2,0.004963095
998,999,chr11,284328,284328,1,0.035968026
999,1000,chr11,286377,286377,1,0.02226919
1000,1001,chr11,286378,286379,2,0.032818745
1001,1002,chr12,297309,297310,2,0.002332518
1002,1003,chr12,297311,297311,1,0.017624833
1003,1004,chr12,298240,298240,1,0.007676889
1004,1005,chr12,298239,298239,1,0.016287625
1005,1006,chr12,298238,298238,1,0.024224847999999997
1006,1007,chr12,302630,302630,1,0.0010353110000000001
1007,1008,chr12,302627,302628,2,0.039483393
1008,1009,chr12,302629,302629,1,0.248073932
1009,1010,chr12,304413,304415,3,0.009103465
1010,1011,chr12,306819,306819,1,0.001241808
1011,1012,chr12,306817,306818,2,0.039049886
1012,1013,chr12,309820,309821,2,0.004163776
1013,1014,chr12,309822,309822,1,0.01165759
1014,1015,chr12,311145,311146,2,0.003265003
1015,1016,chr12,311147,311147,1,0.021958288
1016,1017,chr13,317996,318000,5,0.005300406999999999
1017,1018,chr13,319818,319818,1,0.013830091999999999
1018,1019,chr13,319816,319817,2,0.031178221000000002
1019,1020,chr13,321075,321076,2,0.010532116000000001
1020,1021,chr13,321077,321077,1,0.037899782
1021,1022,chr14,326945,326947,3,0.000250294
1022,1023,chr14,330172,330172,1,0.019308363999999998
1023,1024,chr14,330173,330174,2,0.024626837999999998
1024,1025,chr16,356812,356812,1,0.008287411
1025,1026,chr16,356805,356806,2,0.013915313
1026,1027,chr16,356810,356811,2,0.18362482600000002
1027,1028,chr16,356807,356809,3,0.34678955200000006
1028,1029,chr16,358768,358768,1,0.00159601
1029,1030,chr16,358770,358770,1,0.006359264
1030,1031,chr16,358769,358769,1,0.344760557
1031,1032,chr16,358771,358771,1,0.028507045
1032,1033,chr16,370998,370998,1,0.0015880970000000001
1033,1034,chr16,370996,370997,2,0.010803871999999999
1034,1035,chr16,374004,374005,2,0.005757771
1035,1036,chr16,374002,374002,1,0.023821651
1036,1037,chr16,374003,374003,1,0.09291635599999999
1037,1038,chr17,377817,377817,1,0.008278393
1038,1039,chr17,377815,377816,2,0.027524174
1039,1040,chr17,377914,377917,4,0.021513405
1040,1041,chr17,378949,378949,1,0.0007477639999999999
1041,1042,chr17,378947,378948,2,0.007543495999999999
1042,1043,chr17,379533,379536,4,0.0012243739999999999
