"","chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"685","chr2",197132869,197132869,-0.0325172008914062,0.0325172008914062,109717,69296,69296,1,1,0.856569280669018,1,0.858493635146885,1
"461","chr13",109352806,109352806,-0.0325108974099301,0.0325108974099301,54230,320651,320651,1,1,0.857239959358728,1,0.859145263240164,1
"964","chr7",40873953,40873953,-0.032506554727222,0.032506554727222,168132,189464,189464,1,1,0.857709629832257,1,0.859601500600827,1
"976","chr7",80142634,80142634,-0.0325019086622827,0.0325019086622827,170550,194551,194551,1,1,0.858196641233306,1,0.860073369220098,1
"658","chr2",64008069,64008069,-0.0324843779199333,0.0324843779199333,102644,54279,54279,1,1,0.860014507761897,1,0.861844830449692,1
"143","chr3",12200835,12200835,0.0324779060865477,0.0324779060865477,123093,79686,79686,1,8,0.860708144862689,1,0.86251966119247,1
"724","chr22",37491595,37491595,-0.0324728444155452,0.0324728444155452,120706,449309,449309,1,1,0.861238142224914,1,0.863038667825985,1
"290","chr1",172863499,172863499,-0.0324725745829782,0.0324725745829782,14122,33958,33958,1,1,0.861269404742133,1,0.863069441866372,1
"961","chr7",30636176,30636176,-0.0324711382258775,0.0324711382258775,167452,188209,188209,1,21,0.861417657460507,1,0.863215007962172,1
"831","chr5",14118611,14118611,-0.0324703711523665,0.0324703711523665,143891,125447,125447,1,1,0.861504850574937,1,0.863300735646108,1
"749","chr3",69132709,69132709,-0.0324641116342717,0.0324641116342717,127095,88461,88461,1,2,0.862165271251185,1,0.86394357115642,1
"1082","chrX",118780826,118780826,-0.0324634490902227,0.0324634490902227,193940,461200,461200,1,4,0.862232925292353,1,0.864009515528678,1
"153","chr4",155411603,155411603,0.0324606348029449,0.0324606348029449,140987,118462,118462,1,5,0.862536025166326,1,0.864305044011763,1
"952","chr7",661634,661634,-0.0324473348879556,0.0324473348879556,164627,180290,180290,1,1,0.863957492746119,1,0.865695004835921,1
"288","chr1",161931993,161931993,-0.0324461298725666,0.0324461298725666,13448,32542,32542,1,1,0.864082054338163,1,0.865816635566975,1
"303","chr1",232941706,232941706,-0.0324405840922306,0.0324405840922306,18170,42565,42565,1,11,0.864672378589084,1,0.866390107367208,1
"867","chr6",901022,901022,-0.0324362366285916,0.0324362366285916,152980,145340,145340,1,6,0.865145956877265,1,0.866852206449848,1
"630","chr19",54200652,54200652,-0.0324226112771063,0.0324226112771063,97354,428532,428532,1,9,0.866609433464571,1,0.868273185552809,1
"758","chr3",110533292,110533292,-0.0324078625162735,0.0324078625162735,128298,90649,90649,1,1,0.868210660518372,1,0.869837288367413,1
"1056","chr9",98513318,98513318,-0.0324074484546633,0.0324074484546633,187674,231979,231979,1,1,0.868247784757569,1,0.869873679891363,1
"599","chr18",713085,713085,-0.0323988967198907,0.0323988967198907,87109,401070,401070,1,8,0.869166853916119,1,0.87076979063883,1
"600","chr18",12041356,12041356,-0.0323929721288436,0.0323929721288436,87431,401939,401939,1,2,0.869822878300882,1,0.871408962572905,1
"185","chr6",32549935,32549935,0.0323926382167527,0.0323926382167527,156373,159815,159815,1,4,0.869859514063248,1,0.871444132904776,1
"841","chr5",76435488,76435488,-0.0323658505487037,0.0323658505487037,146366,130547,130547,1,1,0.872749098760246,1,0.874264598130111,1
"427","chr12",70002985,70002985,-0.0323633894556,0.0323633894556,45547,300828,300828,1,1,0.873012143534032,1,0.874519338797761,1
"361","chr11",4566169,4566169,-0.0323609887076041,0.0323609887076041,30365,265018,265018,1,3,0.873275921023066,1,0.874777743041648,1
"24","chr1",247569605,247569605,0.0323557009389155,0.0323557009389155,19158,44589,44589,1,3,0.873847683154388,1,0.875335095106439,1
"184","chr6",32527588,32527588,0.0323499508726933,0.0323499508726933,156369,159808,159808,1,1,0.874464629392628,1,0.875934944655575,1
"664","chr2",106209846,106209846,-0.0323458716502652,0.0323458716502652,105226,60098,60098,1,1,0.874909143309333,1,0.87636846784357,1
"297","chr1",204677873,204677873,-0.0323445562085714,0.0323445562085714,15880,37608,37608,1,1,0.875052511259391,1,0.87650768374056,1
"88","chr16",3988694,3988694,0.032339869846075,0.032339869846075,69757,357430,357430,1,7,0.875570785177659,1,0.877012524545961,1
"258","chr1",56756750,56756750,-0.032336024326841,0.032336024326841,8123,19850,19850,1,1,0.875979884524077,1,0.87741405250149,1
"1043","chr8",124284393,124284393,-0.0323328639089544,0.0323328639089544,183347,223341,223341,1,5,0.876326458836057,1,0.877751101515255,1
"244","chr1",24229232,24229232,-0.0323322422676771,0.0323322422676771,4548,10975,10975,1,6,0.876395089830889,1,0.877818511318008,1
"169","chr5",140798758,140798758,0.0323287939293586,0.0323287939293586,149646,137958,137958,1,5,0.876777322951572,1,0.87819097490206,1
"932","chr6",123056132,123056132,-0.0323231819434346,0.0323231819434346,160938,172097,172097,1,1,0.877402573295949,1,0.878799128557333,1
"306","chr1",235274196,235274196,-0.0323185685681115,0.0323185685681115,18360,42930,42930,1,1,0.877903262048281,1,0.879288338104124,1
"595","chr17",79652024,79652024,-0.0323169868842734,0.0323169868842734,86515,399106,399106,1,22,0.878070321124669,1,0.879451000889028,1
"539","chr16",47747381,47747381,-0.0323147662111944,0.0323147662111944,72472,363520,363520,1,1,0.878308209341631,1,0.879683515860843,1
"448","chr13",27706214,27706214,-0.0323114156804455,0.0323114156804455,50982,313815,313815,1,1,0.878678230541525,1,0.880045965669848,1
"467","chr14",21214078,21214078,-0.0323113729486246,0.0323113729486246,55506,324247,324247,1,4,0.878681649879346,1,0.880049140769253,1
"674","chr2",143701758,143701758,-0.0323060960089378,0.0323060960089378,107312,64340,64340,1,1,0.87923655955998,1,0.880591594290683,1
"968","chr7",55141971,55141971,-0.0323002763644587,0.0323002763644587,169064,191421,191421,1,1,0.87986449652693,1,0.881205121191102,1
"917","chr6",52147973,52147973,-0.032297044024428,0.032297044024428,158418,166541,166541,1,2,0.88022377123653,1,0.881556580271398,1
"949","chr6",170189761,170189761,-0.032296858670229,0.032296858670229,164279,179323,179323,1,16,0.880246973886029,1,0.881578805967233,1
"629","chr19",54187209,54187209,-0.0322956402108893,0.0322956402108893,97344,428510,428510,1,3,0.880383014683614,1,0.881711183188581,1
"1022","chr8",12235606,12235606,-0.0322942598788056,0.0322942598788056,177819,211718,211718,1,4,0.880520032434862,1,0.88184527007884,1
"496","chr15",34662635,34662635,-0.0322936496032993,0.0322936496032993,62639,340561,340561,1,1,0.880589151906525,1,0.881912435643177,1
"850","chr5",131965326,131965326,-0.0322856285558634,0.0322856285558634,148611,135076,135076,1,1,0.881486728084487,1,0.882791693939956,1
"104","chr17",76037364,76037364,0.0322846902246522,0.0322846902246522,85517,396096,396096,1,6,0.881588087027032,1,0.882889145067849,1
"351","chr10",122735589,122735589,-0.0322846039026198,0.0322846039026198,27486,256096,256096,1,1,0.881596635371584,1,0.88289720493557,1
"640","chr2",10406539,10406539,-0.0322800121806457,0.0322800121806457,99367,47397,47397,1,1,0.882098056839164,1,0.88338763567444,1
"892","chr6",31544931,31544931,-0.0322772753657732,0.0322772753657732,156048,156301,156301,1,13,0.882395294991159,1,0.883678279389209,1
"581","chr17",63822838,63822838,-0.0322691395315441,0.0322691395315441,84199,392934,392934,1,3,0.883287986400805,1,0.884551675964009,1
"620","chr19",46119475,46119475,-0.0322654833692838,0.0322654833692838,95810,424363,424363,1,2,0.883679989058119,1,0.884935374515187,1
"887","chr6",30686511,30686511,-0.0322580380444822,0.0322580380444822,155877,154850,154850,1,88,0.884490127883234,1,0.88572597426704,1
"369","chr11",20175062,20175062,-0.0322536240210079,0.0322536240210079,31795,268089,268089,1,1,0.88497445266171,1,0.886199308316806,1
"807","chr4",69212380,69212380,-0.032252651579253,0.032252651579253,137604,111430,111430,1,1,0.885090465909202,1,0.886312390703309,1
"748","chr3",67052055,67052055,-0.0322516345257839,0.0322516345257839,127040,88346,88346,1,1,0.885202815580457,1,0.886420832559912,1
"514","chr15",84953950,84953950,-0.0322479052605025,0.0322479052605025,66838,349765,349765,1,3,0.88561509002628,1,0.886824558661183,1
"875","chr6",21157865,21157865,-0.0322456909072385,0.0322456909072385,154694,148819,148819,1,1,0.885853955196905,1,0.887057073632998,1
"12","chr1",149162518,149162518,0.0322362095640531,0.0322362095640531,11701,27846,27846,1,4,0.886874871774832,1,0.888054299084594,1
"707","chr20",47896448,47896448,-0.0322336227096864,0.0322336227096864,116052,437929,437929,1,8,0.88715281509198,1,0.888326380679764,1
"696","chr2",238578376,238578376,-0.0322327138688626,0.0322327138688626,112743,75702,75702,1,3,0.887244892974726,1,0.888417725847263,1
"90","chr16",24865363,24865363,0.0322242019699102,0.0322242019699102,71343,360704,360704,1,2,0.888199132465147,1,0.889354135933333,1
"435","chr12",109248326,109248326,-0.0322193700393925,0.0322193700393925,47342,304472,304472,1,1,0.888754286384197,1,0.889897077931594,1
"714","chr21",19258310,19258310,-0.0322170399889341,0.0322170399889341,117469,441542,441542,1,2,0.889009759767094,1,0.890146933830928,1
"490","chr14",105416166,105416166,-0.0322161207787782,0.0322161207787782,61278,337470,337470,1,3,0.889116491954787,1,0.890251467872879,1
"606","chr19",3589762,3589762,-0.0322133142300679,0.0322133142300679,90586,409824,409824,1,1,0.889415684014107,1,0.890544065494974,1
"179","chr6",29942706,29942706,0.0322130101033813,0.0322130101033813,155685,152840,152840,1,48,0.889445969577663,1,0.890574106820114,1
"323","chr10",18331664,18331664,-0.0321946409952576,0.0321946409952576,20924,241729,241729,1,1,0.891483650680448,1,0.892567092292813,1
"827","chr5",1060679,1060679,-0.0321841497976062,0.0321841497976062,142885,122765,122765,1,8,0.892635479049229,1,0.893695718012095,1
"1049","chr8",143150271,143150271,-0.0321778636753587,0.0321778636753587,184626,225729,225729,1,3,0.893336199064078,1,0.894383493390909,1
"904","chr6",33241770,33241770,-0.0321711578153348,0.0321711578153348,156528,161556,161556,1,58,0.894064029543079,1,0.895100088902783,1
"635","chr2",942653,942653,-0.0321678880233557,0.0321678880233557,98478,45399,45399,1,1,0.89441231352397,1,0.895442022684864,1
"512","chr15",80500594,80500594,-0.0321636687342872,0.0321636687342872,66513,349119,349119,1,1,0.894863910354732,1,0.895883117263748,1
"912","chr6",44217925,44217925,-0.0321557788995972,0.0321557788995972,158019,165717,165717,1,3,0.895740726267353,1,0.896743080725681,1
"1051","chr9",27408242,27408242,-0.0321515036354401,0.0321515036354401,186060,229318,229318,1,1,0.896198917535341,1,0.897192235172286,1
"1072","chrX",23760460,23760460,-0.0321502789971119,0.0321502789971119,191753,454911,454911,1,13,0.896330562041442,1,0.897321193055813,1
"133","chr20",25039792,25039792,0.0321466172971646,0.0321466172971646,114731,434172,434172,1,12,0.896721343506677,1,0.897704647368575,1
"880","chr6",29648400,29648400,-0.0321298829765438,0.0321298829765438,155617,152362,152362,1,22,0.898563878115261,1,0.899504684492815,1
"586","chr17",75706410,75706410,-0.0321227587880011,0.0321227587880011,85469,396011,396011,1,1,0.899324436541975,1,0.900252298283492,1
"265","chr1",77049380,77049380,-0.0321160794734283,0.0321160794734283,9080,21779,21779,1,1,0.900073515763147,1,0.900986967438134,1
"384","chr11",67206418,67206418,-0.0321119078583848,0.0321119078583848,35235,277042,277042,1,12,0.900536347561035,1,0.901442960560381,1
"1076","chrX",70180220,70180220,-0.0321045308957294,0.0321045308957294,193020,458512,458512,1,1,0.901349905723972,1,0.902241131703123,1
"59","chr12",131622584,131622584,0.0321007586254885,0.0321007586254885,49682,310340,310340,1,7,0.901781230766225,1,0.902664641116072,1
"227","chrX",40037510,40037510,0.0320996472479946,0.0320996472479946,192083,455836,455836,1,3,0.901905548119853,1,0.902787737277621,1
"666","chr2",106743960,106743960,-0.0320955224827146,0.0320955224827146,105286,60195,60195,1,1,0.90235567952012,1,0.903229320333337,1
"583","chr17",74557494,74557494,-0.0320809985948868,0.0320809985948868,85262,395489,395489,1,4,0.903948358229369,1,0.904794400101603,1
"355","chr10",134898881,134898881,-0.0320686591920506,0.0320686591920506,28996,260317,260317,1,6,0.905311208589377,1,0.906133315096865,1
"406","chr12",6232979,6232979,-0.0320655579547269,0.0320655579547269,41127,290214,290214,1,1,0.905678298928282,1,0.906495276429039,1
"478","chr14",62129058,62129058,-0.0320555846607052,0.0320555846607052,57575,329167,329167,1,1,0.906765892593714,1,0.907559178968142,1
"483","chr14",73709663,73709663,-0.0320505550608173,0.0320505550608173,58414,330880,330880,1,1,0.907338875917115,1,0.90812361394699,1
"980","chr7",83043384,83043384,-0.0320330669313904,0.0320330669313904,170647,194707,194707,1,1,0.90932746509833,1,0.910076544319503,1
"752","chr3",78917133,78917133,-0.0320289670844142,0.0320289670844142,127566,89230,89230,1,1,0.909787610273645,1,0.910529850819176,1
"1025","chr8",19436451,19436451,-0.0320202851633115,0.0320202851633115,178187,212362,212362,1,1,0.910763098506238,1,0.911489952031575,1
"279","chr1",151806893,151806893,-0.0320129281993529,0.0320129281993529,12034,28848,28848,1,1,0.911615734815698,1,0.912327445559257,1
"616","chr19",30939155,30939155,-0.0320126168572614,0.0320126168572614,93866,418950,418950,1,2,0.911648707001827,1,0.912359929268555,1
"764","chr3",124531371,124531371,-0.0320114837104957,0.0320114837104957,129173,92390,92390,1,1,0.911774978262781,1,0.912483758145351,1
"691","chr2",221864241,221864241,-0.0319991780210575,0.0319991780210575,111406,72892,72892,1,1,0.91319375922,1,0.91388177883723,1
"236","chr1",1101348,1101348,-0.0319989063317565,0.0319989063317565,193,617,617,1,3,0.913224044783556,1,0.913911575923954,1
"523","chr16",1138489,1138489,-0.0319946347332648,0.0319946347332648,68752,354459,354459,1,5,0.913697134594906,1,0.914376605867584,1
"903","chr6",33141291,33141291,-0.0319922839363739,0.0319922839363739,156496,160989,160989,1,30,0.913963354468098,1,0.91463965064137,1
"1075","chrX",47003160,47003160,-0.0319874623087325,0.0319874623087325,192236,456222,456222,1,2,0.91451142547309,1,0.915178684824979,1
"267","chr1",85461303,85461303,-0.0319868710244683,0.0319868710244683,9374,22329,22329,1,1,0.914579323752674,1,0.915245361912485,1
"201","chr7",32358064,32358064,0.0319864084293542,0.0319864084293542,167576,188430,188430,1,3,0.91462524057484,1,0.915290790257818,1
"410","chr12",24992256,24992256,-0.0319857494139112,0.0319857494139112,42410,293140,293140,1,1,0.914693138854424,1,0.915357955822155,1
"657","chr2",59071761,59071761,-0.0319827779353452,0.0319827779353452,102397,53675,53675,1,1,0.915035561113336,1,0.915696958743247,1
"729","chr3",8561593,8561593,-0.0319809691682165,0.0319809691682165,122655,78669,78669,1,1,0.915234126945359,1,0.915892837952696,1
"689","chr2",210824770,210824770,-0.0319808766790158,0.0319808766790158,110589,71121,71121,1,1,0.915247071581395,1,0.915905782588732,1
"222","chr8",143781816,143781816,0.0319773792895635,0.0319773792895635,184803,226180,226180,1,11,0.915667161656523,1,0.916320010941881,1
"251","chr1",32646858,32646858,-0.031971179042477,0.031971179042477,5604,13657,13657,1,1,0.916360798757315,1,0.917003878506042,1
"893","chr6",31546067,31546067,-0.0319629721864471,0.0319629721864471,156048,156311,156311,1,13,0.91728304301527,1,0.917912933889546,1
"662","chr2",97408799,97408799,-0.0319587508626386,0.0319587508626386,104549,58656,58656,1,1,0.917762971502262,1,0.918386023700896,1
"1040","chr8",104131768,104131768,-0.0319549627574475,0.0319549627574475,182613,221912,221912,1,1,0.91819283111402,1,0.918808800398597,1
"872","chr6",14755316,14755316,-0.0319372086459336,0.0319372086459336,154260,148052,148052,1,3,0.920244433806505,1,0.92082987328911,1
"194","chr6",163673130,163673130,0.0319335475094981,0.0319335475094981,163384,177078,177078,1,2,0.920667454742622,1,0.921246544026417,1
"938","chr6",144386280,144386280,-0.0319300888424256,0.0319300888424256,162067,174360,174360,1,26,0.921071669320724,1,0.921644896882541,1
"479","chr14",65464312,65464312,-0.031929891461933,0.031929891461933,57798,329695,329695,1,1,0.921094383493391,1,0.921667366816792,1
"541","chr16",57727230,57727230,-0.0319270276277094,0.0319270276277094,73238,365240,365240,1,1,0.921419464824783,1,0.921987807618285,1
"358","chr11",2481370,2481370,-0.0319241500447267,0.0319241500447267,30056,264020,264020,1,23,0.921754559931222,1,0.922316552525914,1
"259","chr1",56840643,56840643,-0.031922728780635,0.031922728780635,8127,19854,19854,1,1,0.921910384040485,1,0.922470178489434,1
"673","chr2",132584904,132584904,-0.0319059894131506,0.0319059894131506,106915,63618,63618,1,2,0.923858429644682,1,0.924387205814828,1
"14","chr1",152079713,152079713,0.031902905470151,0.031902905470151,12074,28944,28944,1,1,0.924223566076261,1,0.924747457478092,1
"164","chr5",75903397,75903397,0.031902511230072,0.031902511230072,146311,130413,130413,1,2,0.924263621176448,1,0.924787024101447,1
"456","chr13",77387018,77387018,-0.0319013453535886,0.0319013453535886,53182,318356,318356,1,1,0.92438940396057,1,0.924910120262996,1
"329","chr10",44853092,44853092,-0.03189398586479,0.03189398586479,22311,244650,244650,1,1,0.925206869938159,1,0.925714397366133,1
"741","chr3",50645106,50645106,-0.0318830314418927,0.0318830314418927,125820,85948,85948,1,3,0.926510370363134,1,0.926999091433093,1
"129","chr20",2820927,2820927,0.0318790278042137,0.0318790278042137,114007,432093,432093,1,16,0.926971736730527,1,0.927454351840092,1
"349","chr10",112259695,112259695,-0.0318720454565359,0.0318720454565359,26762,254470,254470,1,2,0.927767953965943,1,0.928241288015709,1
"85","chr15",101084565,101084565,0.0318633052676632,0.0318633052676632,68068,352506,352506,1,9,0.928762248556551,1,0.92922385916236,1
"652","chr2",38976409,38976409,-0.0318629033688756,0.0318629033688756,101257,51410,51410,1,3,0.928810119286042,1,0.929270997176604,1
"269","chr1",99136054,99136054,-0.0318512882822827,0.0318512882822827,10085,23996,23996,1,1,0.930135112691605,1,0.930578649654647,1
"590","chr17",78863570,78863570,-0.031849504791624,0.031849504791624,86199,398046,398046,1,4,0.930345890444416,1,0.930786252308053,1
"991","chr7",114566161,114566161,-0.0318318597237229,0.0318318597237229,172669,199679,199679,1,1,0.932392608368585,1,0.932803905860745,1
"395","chr11",113779936,113779936,-0.0318318434609462,0.0318318434609462,38275,284031,284031,1,2,0.932393829560664,1,0.932805127052824,1
"215","chr7",158905317,158905317,0.0318264562136043,0.0318264562136043,176381,208401,208401,1,4,0.933025185865434,1,0.933429400443537,1
"255","chr1",43149980,43149980,-0.0318249128390327,0.0318249128390327,6806,16610,16610,1,1,0.933206166531521,1,0.933608427202298,1
"882","chr6",29723320,29723320,-0.0318174141734086,0.0318174141734086,155640,152574,152574,1,4,0.934086890258795,1,0.934479137154525,1
"191","chr6",127796989,127796989,0.0318158830673851,0.0318158830673851,161121,172484,172484,1,7,0.934267382448051,1,0.934657186959623,1
"420","chr12",54758545,54758545,-0.03181183905032,0.03181183905032,44452,298159,298159,1,3,0.934740716497817,1,0.935125636241073,1
"816","chr4",120056829,120056829,-0.0318054739371897,0.0318054739371897,139624,115725,115725,1,2,0.935481735851269,1,0.935856886057894,1
"884","chr6",29933511,29933511,-0.0318021379964506,0.0318021379964506,155683,152833,152833,1,6,0.935870563409178,1,0.936240340370656,1
"109","chr19",1796207,1796207,0.0317985363140426,0.0317985363140426,90005,408370,408370,1,4,0.93628576871599,1,0.936650660909153,1
"252","chr1",36397936,36397936,-0.0317980100203858,0.0317980100203858,6030,14747,14747,1,1,0.936346584081517,1,0.936710743559433,1
"352","chr10",123364813,123364813,-0.0317950869387831,0.0317950869387831,27527,256181,256181,1,1,0.936686319717856,1,0.937047792573198,1
"829","chr5",1229127,1229127,-0.0317913519545714,0.0317913519545714,142964,123063,123063,1,10,0.937132299065055,1,0.937488398675251,1
"1053","chr9",73178360,73178360,-0.0317901850177718,0.0317901850177718,186816,230591,230591,1,1,0.937259547279673,1,0.937613937220958,1
"915","chr6",47074382,47074382,-0.0317871306058438,0.0317871306058438,158230,166160,166160,1,1,0.937615646889868,1,0.937965640539669,1
"747","chr3",64903186,64903186,-0.0317716213096118,0.0317716213096118,126890,88132,88132,1,1,0.939387108119462,1,0.939716097265507,1
"655","chr2",48843645,48843645,-0.0317701513538246,0.0317701513538246,102049,52963,52963,1,1,0.939558319248918,1,0.939885354487637,1
"587","chr17",76403955,76403955,-0.0317695647417831,0.0317695647417831,85599,396330,396330,1,1,0.939636475541965,1,0.939962533827021,1
"780","chr3",176759870,176759870,-0.0317677636831038,0.0317677636831038,132070,98588,98588,1,1,0.939841147334382,1,0.940165984427359,1
"242","chr1",22137992,22137992,-0.0317660489114316,0.0317660489114316,4232,10264,10264,1,4,0.940039713166405,1,0.940363084828887,1
"803","chr4",55128515,55128515,-0.0317657651239043,0.0317657651239043,137254,110746,110746,1,1,0.94007463925986,1,0.94039752244551,1
"368","chr11",19138243,19138243,-0.0317496033368104,0.0317496033368104,31693,267895,267895,1,14,0.941974081419318,1,0.942275960101212,1
"460","chr13",101047235,101047235,-0.0317426309316147,0.0317426309316147,53931,320023,320023,1,1,0.942793257065817,1,0.943087564356823,1
"799","chr4",26733372,26733372,-0.0317367089944761,0.0317367089944761,136383,108804,108804,1,1,0.943477368868395,1,0.943766302914253,1
"139","chr22",24384340,24384340,0.0317341635755316,0.0317341635755316,119881,447212,447212,1,13,0.943769478013658,1,0.944055236960111,1
"463","chr13",113296447,113296447,-0.0317296277595746,0.0317296277595746,54808,322121,322121,1,4,0.944291171269747,1,0.944571068494221,1
"971","chr7",73752935,73752935,-0.0317272639896981,0.0317272639896981,170110,193633,193633,1,3,0.944571068494221,1,0.944847057904044,1
"564","chr17",34626096,34626096,-0.0317268748521564,0.0317268748521564,80763,383970,383970,1,1,0.944610635117576,1,0.944886136050567,1
"682","chr2",189064557,189064557,-0.0317212963999301,0.0317212963999301,109404,68698,68698,1,1,0.94527471937006,1,0.945543137388994,1
"336","chr10",74021432,74021432,-0.0317153324763881,0.0317153324763881,23863,247867,247867,1,3,0.945973485477584,1,0.946236774489786,1
"93","chr16",53407678,53407678,0.0317139041031231,0.0317139041031231,72860,364265,364265,1,9,0.946143231176545,1,0.946404810519837,1
"1046","chr8",129696418,129696418,-0.0317108602168373,0.0317108602168373,183725,223994,223994,1,1,0.946494690256841,1,0.946751629070233,1
"292","chr1",179564986,179564986,-0.0317037952264301,0.0317037952264301,14462,34683,34683,1,1,0.94730580603562,1,0.947556150411786,1
"397","chr11",115088907,115088907,-0.031703781933367,0.031703781933367,38381,284225,284225,1,4,0.94730751570453,1,0.947557860080696,1
"558","chr17",14109671,14109671,-0.0317004061985809,0.0317004061985809,78886,379570,379570,1,1,0.94769512207036,1,0.94794180287029,1
"438","chr12",112534559,112534559,-0.0316986051795036,0.0316986051795036,47701,305375,305375,1,1,0.947915913598218,1,0.94816015201399,1
"444","chr13",20994066,20994066,-0.0316925239656217,0.0316925239656217,50442,312614,312614,1,1,0.948640324739398,1,0.948880899578933,1
"428","chr12",71837175,71837175,-0.0316902476574333,0.0316902476574333,45622,300990,300990,1,1,0.948905567658926,1,0.949142234683809,1
"854","chr5",146991927,146991927,-0.0316874795003813,0.0316874795003813,150101,138901,138901,1,1,0.949230893228734,1,0.949465117869459,1
"381","chr11",65778210,65778210,-0.0316813511488246,0.0316813511488246,34922,276022,276022,1,1,0.949933078674079,1,0.95016119735441,1
"209","chr7",100343083,100343083,0.0316798569766353,0.0316798569766353,171739,197692,197692,1,2,0.950104045565119,1,0.950330943053371,1
"927","chr6",106531491,106531491,-0.0316791348467294,0.0316791348467294,160080,170255,170255,1,1,0.950184155765492,1,0.950410564776913,1
"188","chr6",33038032,33038032,0.0316767158684337,0.0316767158684337,156465,160717,160717,1,4,0.950466983850956,1,0.950690950478219,1
"623","chr19",49994372,49994372,-0.0316744731070252,0.0316744731070252,96597,426472,426472,1,8,0.950725143856427,1,0.950947889291611,1
"656","chr2",54467214,54467214,-0.031671130991284,0.031671130991284,102188,53213,53213,1,1,0.951139616447992,1,0.951358454068523,1
"263","chr1",64961535,64961535,-0.0316711045195148,0.0316711045195148,8618,20780,20780,1,1,0.95114376850106,1,0.951362606121592,1
"589","chr17",77609074,77609074,-0.0316674909672566,0.0316674909672566,85842,396981,396981,1,1,0.951571674205492,1,0.951788069441866,1
"1021","chr8",7947282,7947282,-0.0316651018774586,0.0316651018774586,177356,210684,210684,1,1,0.951838382555515,1,0.952052823884563,1
"275","chr1",118356683,118356683,-0.0316649565186289,0.0316649565186289,11164,26608,26608,1,1,0.951855723483035,1,0.952070164812083,1
"843","chr5",77917917,77917917,-0.0316585216532563,0.0316585216532563,146473,130789,130789,1,1,0.952627028400043,1,0.952832677146123,1
"1042","chr8",119450829,119450829,-0.0316578655721078,0.0316578655721078,183103,222845,222845,1,1,0.952703963501011,1,0.952908391055012,1
"27","chr10",42777403,42777403,0.0316524540927332,0.0316524540927332,22092,244111,244111,1,3,0.953343135435086,1,0.953542678220772,1
"928","chr6",112079056,112079056,-0.0316401789363465,0.0316401789363465,160500,171217,171217,1,1,0.954768755067947,1,0.954958284078586,1
"965","chr7",44662296,44662296,-0.0316397845262664,0.0316397845262664,168462,190201,190201,1,1,0.95480905440655,1,0.954998583417189,1
"643","chr2",15830172,15830172,-0.0316397748520584,0.0316397748520584,99702,48093,48093,1,2,0.954810519837044,1,0.955000048847683,1
"1071","chrX",15403752,15403752,-0.0316397194681765,0.0316397194681765,191524,454263,454263,1,1,0.954817602751102,1,0.955007131761741,1
"906","chr6",33243391,33243391,-0.0316358021142998,0.0316358021142998,156529,161563,161563,1,8,0.95527579401909,1,0.955461903691908,1
"982","chr7",98701226,98701226,-0.0316352489383322,0.0316352489383322,171414,196718,196718,1,1,0.955341005676101,1,0.955526138395256,1
"487","chr14",100761757,100761757,-0.0316340866898332,0.0316340866898332,60346,334977,334977,1,1,0.95547680223527,1,0.955660225285515,1
"830","chr5",7870577,7870577,-0.0316284874749551,0.0316284874749551,143623,124999,124999,1,1,0.95616189099151,1,0.956339696558192,1
"271","chr1",111817803,111817803,-0.0316067804992823,0.0316067804992823,10632,25395,25395,1,1,0.95873250031751,1,0.958890034095683,1
"570","chr17",44259482,44259482,-0.0316021110344274,0.0316021110344274,82396,388402,388402,1,1,0.959284234898739,1,0.959436883908596,1
"966","chr7",45019965,45019965,-0.0315994429733198,0.0315994429733198,168500,190296,190296,1,2,0.95958513662697,1,0.95973534325267,1
"877","chr6",25729805,25729805,-0.0315965508409368,0.0315965508409368,154956,149326,149326,1,1,0.95993635146885,1,0.960084115710392,1
"762","chr3",124438600,124438600,-0.0315925520318258,0.0315925520318258,129161,92369,92369,1,1,0.960413593333268,1,0.960558670952237,1
"376","chr11",62621258,62621258,-0.031584759254464,0.031584759254464,34221,273842,273842,1,31,0.961348537988843,1,0.961484090309597,1
"291","chr1",174127462,174127462,-0.0315806768156481,0.0315806768156481,14191,34124,34124,1,1,0.961836526343556,1,0.961968415088072,1
"948","chr6",167368657,167368657,-0.0315795364277898,0.0315795364277898,163718,177883,177883,1,1,0.961967682372825,1,0.962097861448431,1
"681","chr2",188391145,188391145,-0.0315768746425438,0.0315768746425438,109391,68679,68679,1,1,0.962272491915708,1,0.962399740130326,1
"195","chr6",167370529,167370529,0.031559163633549,0.031559163633549,163719,177891,177891,1,10,0.964383688781641,1,0.964496771168143,1
"507","chr15",73079169,73079169,-0.0315512216805027,0.0315512216805027,65679,347152,347152,1,1,0.965362107875223,1,0.965470061254995,1
"937","chr6",141804349,141804349,-0.0315489198469401,0.0315489198469401,161917,174049,174049,1,1,0.96562686231792,1,0.965733106028781,1
"929","chr6",112438951,112438951,-0.0315273764464249,0.0315273764464249,160547,171313,171313,1,1,0.968192586875604,1,0.968285397473598,1
"348","chr10",105372137,105372137,-0.0315098392817993,0.0315098392817993,26476,253920,253920,1,1,0.970318926523315,1,0.970399036723688,1
"413","chr12",26989568,26989568,-0.0315066818121764,0.0315066818121764,42536,293423,293423,1,1,0.970693588253109,1,0.970772233022988,1
