"","chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"1511","chr3",4794061,4794082,0.0450999567708152,0.0901999135416305,122555,78470,78471,2,3,0.0726165385212788,1,0.100431166223731,1
"861","chr16",53407753,53407808,0.044977038048455,0.0899540760969099,72860,364267,364268,2,9,0.0733126999953727,1,0.100835541135863,1
"1888","chr6",2891973,2892050,0.0449143702179439,0.0898287404358878,153203,145839,145840,2,5,0.0736828857749925,1,0.101063075707413,1
"3288","chr20",36033352,36033357,-0.044822684958744,0.0896453699174879,115407,435988,435989,2,3,0.0742178278052552,1,0.101374314706838,1
"2005","chr6",86159096,86159103,0.0446546625236782,0.0893093250473564,159425,168696,168697,2,11,0.0751992916954892,1,0.101958477298563,1
"1000","chr17",55962703,55962841,0.0445493488446388,0.0890986976892777,83479,391148,391149,2,7,0.0758400431962005,1,0.102335736691806,1
"496","chr11",130297149,130297197,0.0444427794042046,0.0888855588084092,40013,287803,287804,2,19,0.0764840367698225,1,0.102726259110593,1
"3263","chr2",231090329,231090376,-0.0443441711434902,0.0886883422869804,111832,73730,73731,2,5,0.0770740940395668,1,0.103081708195165,1
"7","chr1",1109486,1109676,0.0442977789068261,0.0885955578136523,199,648,649,2,11,0.0773561543827963,1,0.103242043437293,1
"1540","chr3",49236810,49236860,0.0442932165205737,0.0885864330411473,125568,85124,85125,2,9,0.0773785541592701,1,0.103256190664539,1
"1634","chr4",299022,299051,0.0442804210393904,0.0885608420787808,133846,102412,102413,2,11,0.0774551849735226,1,0.103306884895507,1
"2086","chr7",2548137,2548262,0.0440263959653388,0.0880527919306776,165395,182893,182894,2,2,0.0790308324081145,1,0.104271254219484,1
"2192","chr7",156735466,156735656,0.0439967486919786,0.0879934973839571,175714,206424,206425,2,5,0.0792259462505574,1,0.104392095118882,1
"1179","chr19",49002338,49002477,0.0437897317717342,0.0875794635434684,96337,425706,425707,2,3,0.0804800389991898,1,0.105176382029367,1
"640","chr13",48893174,48893376,0.0437705361444178,0.0875410722888357,52315,316695,316696,2,10,0.0805941010188656,1,0.105251539174114,1
"1796","chr5",77146999,77147141,0.0437187779535686,0.0874375559071371,146411,130681,130682,2,7,0.0809059294860931,1,0.105451368758973,1
"1226","chr2",1609660,1609832,0.043711086436257,0.087422172872514,98575,45635,45636,2,6,0.0809530869102485,1,0.105481726350773,1
"547","chr12",54412688,54413000,0.0436495188009455,0.087299037601891,44367,297891,297892,2,41,0.0813562828867771,1,0.105741681651429,1
"1388","chr20",1600623,1600641,0.0433981561039738,0.0867963122079475,113896,431780,431781,2,3,0.082972898333604,1,0.106754387335166,1
"902","chr16",90114173,90114200,0.0433120035070478,0.0866240070140957,76865,374004,374005,2,11,0.0835205139216084,1,0.107115436363856,1
"3291","chr20",44420225,44420276,-0.0432871286650026,0.0865742573300052,115816,437261,437262,2,15,0.0836896911807659,1,0.107227435246225,1
"800","chr15",90735148,90735422,0.0432736160554773,0.0865472321109546,67332,350854,350855,2,2,0.0837822376256709,1,0.107285203090815,1
"521","chr12",9436621,9437009,0.0431623728635005,0.0863247457270009,41586,291494,291495,2,6,0.0844987357389318,1,0.107748819517043,1
"1747","chr5",400201,400494,0.0430344909990337,0.0860689819980675,142659,122110,122111,2,10,0.0853231064599482,1,0.108290835160929,1
"1367","chr2",233216150,233216220,0.0429542853527399,0.0859085707054798,112060,74235,74236,2,5,0.0858412486578555,1,0.108634494889462,1
"1320","chr2",136595261,136595281,0.0428985510165618,0.0857971020331237,107167,64082,64083,2,4,0.086183729450784,1,0.108860555791506,1
"2035","chr6",149771845,149772150,0.0428081695362143,0.0856163390724287,162333,174873,174874,2,8,0.0868050285140313,1,0.109275246390173,1
"3980","chrX",85303309,85303427,-0.0427457459803227,0.0854914919606455,193329,459414,459415,2,7,0.0872238453873113,1,0.109545812111264,1
"3350","chr3",46797928,46798240,-0.0426705512121512,0.0853411024243023,125233,84163,84164,2,2,0.0877346192376944,1,0.109883871895678,1
"1821","chr5",131827807,131827918,0.0425975151541422,0.0851950303082844,148599,135044,135045,2,2,0.08821886703699,1,0.110213384396964,1
"752","chr15",31195708,31195741,0.0424989900677183,0.0849979801354366,62390,340067,340068,2,11,0.0888861445887887,1,0.110643401158481,1
"506","chr12",2017093,2017134,0.0424942954311004,0.0849885908622008,40680,289220,289221,2,7,0.088914144309381,1,0.110660200990836,1
"53","chr1",32740034,32740402,0.0424912555792902,0.0849825111585804,5634,13761,13762,2,13,0.0889362493519538,1,0.110674937685885,1
"1749","chr5",1004367,1004495,0.0424800368297043,0.0849600736594087,142859,122682,122683,2,6,0.0890143538357112,1,0.11072504244905,1
"3005","chr16",87682036,87682142,-0.0424701335081981,0.0849402670163962,75898,371360,371361,2,6,0.0890789005600239,1,0.110767189396889,1
"1382","chr2",241497060,241497412,0.0424143068982522,0.0848286137965045,113284,77037,77038,2,11,0.0894614651634845,1,0.111024197358536,1
"137","chr1",149148208,149148261,0.0424133996938197,0.0848267993876394,11693,27823,27824,2,3,0.0894697177127117,1,0.111027144697546,1
"2496","chr1",205819463,205819492,-0.0422691652345556,0.0845383304691111,16070,38031,38032,2,10,0.090479181323538,1,0.11171741149362,1
"2174","chr7",139320346,139320460,0.042254294340863,0.084508588681726,174200,202838,202839,2,3,0.0905782119142643,1,0.111790505501061,1
"1792","chr5",76115974,76116088,0.0422081522447835,0.0844163044895671,146335,130474,130475,2,17,0.090908608617253,1,0.11200566124877,1
"733","chr14",104552209,104552397,0.0422075549550112,0.0844151099100224,61007,336800,336801,2,7,0.0909118506901636,1,0.112008019119978,1
"1341","chr2",202896898,202897006,0.0421116533725173,0.0842233067450346,110091,70152,70153,2,17,0.0915879702589915,1,0.112484603837848,1
"2123","chr7",37024552,37024713,0.0420620766872021,0.0841241533744042,167900,189024,189025,2,2,0.0919375246655433,1,0.112717738353516,1
"1441","chr21",30452862,30452964,0.0420048276613032,0.0840096553226063,117565,441780,441781,2,2,0.092339836440369,1,0.112994788220429,1
"2446","chr1",149069731,149069813,-0.0419599337342092,0.0839198674684185,11682,27796,27797,2,3,0.0926519596414975,1,0.113206112427425,1
"968","chr17",30817129,30817397,0.0419580155334679,0.0839160310669358,80453,383259,383260,2,2,0.0926678752721499,1,0.113215838646158,1
"1395","chr20",13200929,13200929,0.0835127907292015,0.0835127907292015,114373,433101,433101,1,35,0.00959948315463126,1,0.114206439287322,1
"1980","chr6",33161290,33161292,0.041699711001424,0.0833994220028479,156504,161120,161121,2,71,0.0944728256816974,1,0.114478183944017,1
"2729","chr12",1482931,1482931,-0.0833310927206114,0.0833310927206114,40590,289027,289027,1,1,0.00973034500666246,1,0.114656497954105,1
"2933","chr15",63758958,63758958,-0.0833148285584786,0.0833148285584786,64672,345128,345128,1,1,0.00974478696781005,1,0.114702181708755,1
"410","chr11",27494710,27494792,0.0416438771966062,0.0832877543932123,31986,268550,268551,2,11,0.0948881057481658,1,0.114765844231365,1
"1855","chr5",154230173,154230223,0.0416219070409087,0.0832438140818174,150709,140175,140176,2,5,0.0950528619988087,1,0.114876958912031,1
"2644","chr10",134898881,134898887,-0.0415616201900594,0.0831232403801188,28996,260317,260318,2,6,0.0954781630179101,1,0.115179061160527,1
"541","chr12",52644264,52644410,0.0414681587023419,0.0829363174046838,44032,296873,296874,2,2,0.0961416090289962,1,0.11564739332917,1
"3354","chr3",50645106,50645242,-0.041422985701412,0.082845971402824,125820,85948,85949,2,3,0.0964599216420451,1,0.115868149020997,1
"1041","chr17",79361621,79361650,0.0413785509128624,0.0827571018257248,86415,398740,398741,2,6,0.0967891394094299,1,0.116092736253537,1
"846","chr16",30572929,30573013,0.0413685414987126,0.0827370829974253,71924,362147,362148,2,5,0.0968584018761581,1,0.116141662081098,1
"2004","chr6",83904067,83904091,0.0413667700665204,0.0827335401330409,159351,168501,168502,2,19,0.0968734333051077,1,0.116151683033731,1
"288","chr10",43846539,43846574,0.0412786360925466,0.0825572721850932,22202,244394,244395,2,5,0.0975088795956015,1,0.116604394305623,1
"575","chr12",117470549,117470568,0.0411325326150396,0.0822650652300792,48148,306519,306520,2,7,0.0985637322271773,1,0.117371586649851,1
"803","chr15",91427361,91427363,0.041013070411232,0.0820261408224641,67420,351053,351054,2,10,0.0994081448534598,1,0.1179934751809,1
"3645","chr6",31544694,31544931,-0.0410045917941722,0.0820091835883445,156048,156300,156301,2,13,0.0994721021099705,1,0.118043285210164,1
"2102","chr7",5271516,5271545,0.0409892059957587,0.0819784119915174,165842,184237,184238,2,12,0.0995873430652503,1,0.118125221234634,1
"2958","chr15",101098347,101098347,-0.0817438259670601,0.0817438259670601,68074,352529,352529,1,8,0.0109195962970812,1,0.118758309653921,1
"1564","chr3",101659630,101659687,0.0408615092712047,0.0817230185424095,128052,90227,90228,2,3,0.100518702192319,1,0.118803403940769,1
"596","chr12",130821962,130822286,0.0408483833758399,0.0816967667516798,49508,309848,309849,2,10,0.100615080177937,1,0.118876203214309,1
"894","chr16",88238863,88238863,0.0816006426483724,0.0816006426483724,76104,371918,371918,1,5,0.0110354267201628,1,0.119129379635243,1
"3098","chr18",67624071,67624264,-0.0407387943364214,0.0814775886728428,88697,405270,405271,2,6,0.101403198629134,1,0.119464786814548,1
"60","chr1",38261052,38261057,0.0407222233248576,0.0814444466497151,6254,15285,15286,2,5,0.101516965914909,1,0.119554091186543,1
"737","chr14",105779826,105779910,0.0407004092381703,0.0814008184763405,61385,337750,337751,2,10,0.101660796058582,1,0.119666679536714,1
"1953","chr6",31148657,31148666,0.0406368600340418,0.0812737200680835,155983,155703,155704,2,15,0.10212735982382,1,0.120028612767106,1
"1559","chr3",72704324,72704361,0.040616575179488,0.081233150358976,127339,88854,88855,2,5,0.102283863525236,1,0.120145327391891,1
"1232","chr2",16154047,16154177,0.0405400958007748,0.0810801916015495,99722,48141,48142,2,3,0.102833247516646,1,0.120564144265171,1
"578","chr12",121570677,121570752,0.0405372269436912,0.0810744538873824,48487,307443,307444,2,9,0.102853289421912,1,0.120579470428021,1
"2442","chr1",121260494,121260690,-0.0404993022490181,0.0809986044980362,11312,26962,26963,2,11,0.103138591838052,1,0.120792563038424,1
"289","chr10",45374841,45374906,0.0403617888673269,0.0807235777346538,22345,244712,244713,2,4,0.104126539874107,1,0.121552976502929,1
"2130","chr7",50849168,50849285,0.0403177314159062,0.0806354628318124,168878,191058,191059,2,7,0.104464010190719,1,0.121806447657764,1
"2218","chr8",17942583,17942993,0.0402719239122296,0.0805438478244593,178088,212208,212209,2,17,0.104778785996957,1,0.122036634834423,1
"500","chr11",134147525,134147634,0.0402688625399379,0.0805377250798758,40362,288527,288528,2,17,0.104805312048044,1,0.122056382005788,1
"2089","chr7",2774543,2774654,0.0402458682472653,0.0804917364945305,165502,183249,183250,2,7,0.104982741856429,1,0.12219667534265,1
"1638","chr4",961658,962124,0.0400130969071576,0.0800261938143152,134058,103111,103112,2,3,0.106754976802968,1,0.123559524900741,1
"3061","chr17",57918500,57918600,-0.0399738636578436,0.0799477273156872,83670,391647,391648,2,7,0.107037921347901,1,0.123775564850153,1
"3026","chr17",15652854,15652854,-0.0798655059067462,0.0798655059067462,78996,379811,379811,1,6,0.0125509484389566,1,0.124025204464275,1
"3929","chr9",168828,168828,-0.0798623107101455,0.0798623107101455,185540,228455,228455,1,1,0.0125533063101644,1,0.124034341215206,1
"920","chr17",3674611,3674649,0.0398949784945443,0.0797899569890885,77641,376097,376098,2,2,0.107632989093961,1,0.124240654945885,1
"3314","chr22",24348640,24348715,-0.0398909311119154,0.0797818622238307,119875,447186,447187,2,3,0.107657452007742,1,0.124260991585052,1
"3820","chr7",110731201,110731527,-0.0398549116210727,0.0797098232421453,172536,199421,199422,2,3,0.107916523106696,1,0.124469073719138,1
"580","chr12",122356390,122356400,0.0398349047713153,0.0796698095426306,48616,307825,307826,2,10,0.108074795211517,1,0.124601114506773,1
"2791","chr12",123214864,123215010,-0.0398258645036455,0.079651729007291,48718,308047,308048,2,13,0.108140815605335,1,0.124651514003839,1
"993","chr17",47209664,47209749,0.0397981342234046,0.0795962684468092,82810,389599,389600,2,16,0.108349192473321,1,0.124824228069808,1
"85","chr1",54869007,54869371,0.0397942101744598,0.0795884203489197,7946,19507,19508,2,3,0.108379550065121,1,0.12484603837848,1
"1622","chr3",187870929,187870940,0.0397565577086618,0.0795131154173235,132928,100479,100480,2,15,0.10865836833544,1,0.125068267739812,1
"1743","chr4",190731709,190731885,0.0396780758302197,0.0793561516604395,142512,121742,121743,2,6,0.109236636249146,1,0.125527757891427,1
"2206","chr8",6481582,6481608,0.0396064040709623,0.0792128081419246,177188,210396,210397,2,2,0.109771283545507,1,0.125955711515637,1
"2237","chr8",41583498,41583523,0.0395996270188671,0.0791992540377342,179774,215847,215848,2,5,0.109822567244276,1,0.125997563729575,1
"3600","chr6",2953027,2953123,-0.0395817342550127,0.0791634685100254,153216,145867,145868,2,3,0.10995431329801,1,0.12609924692541,1
"346","chr10",120489294,120489658,0.0395510405885144,0.0791020811770289,27295,255725,255726,2,2,0.110190395152688,1,0.126297013372961,1
"457","chr11",76903134,76903183,0.0395193068906693,0.0790386137813385,36625,280561,280562,2,3,0.110426771741267,1,0.126483874666177,1
"6","chr1",1108924,1109012,0.0395168693200974,0.0790337386401949,199,645,646,2,11,0.110445045243127,1,0.126498611361226,1
"3668","chr6",32810706,32810742,-0.0394992135389357,0.0789984270778715,156422,160129,160130,2,77,0.110580917571475,1,0.126604715565575,1
"1032","chr17",78694651,78694856,0.0394801497362083,0.0789602994724167,86135,397842,397843,2,3,0.110732705530475,1,0.126729388005686,1
"992","chr17",46619555,46619923,0.0394166673079735,0.078833334615947,82668,389029,389030,2,24,0.111207227111039,1,0.127106057931127,1
"1235","chr2",24397810,24397845,0.0393935200789985,0.078787040157997,100185,49038,49039,2,11,0.111385246387226,1,0.127253424881613,1
"990","chr17",44343683,44343683,0.0787508653136509,0.0787508653136509,82411,388424,388424,1,3,0.0136382217996393,1,0.127367192167388,1
"3165","chr2",27614142,27614310,-0.0393263642678598,0.0786527285357196,100562,50040,50041,2,2,0.111899851778321,1,0.127686978449941,1
"812","chr15",101661834,101661984,0.0392424045861333,0.0784848091722666,68157,352714,352715,2,6,0.112519971905965,1,0.128201878574938,1
"1075","chr18",43913147,43913346,0.039242125996803,0.0784842519936061,88121,403781,403782,2,11,0.11252174030937,1,0.128202762776641,1
"1687","chr4",70697416,70697558,0.0392074200615855,0.0784148401231709,137643,111493,111494,2,2,0.112787295554145,1,0.128429118412587,1
"2071","chr7",1250126,1250182,0.0391953310389773,0.0783906620779545,164902,181220,181221,2,14,0.112879547265149,1,0.128504865025136,1
"1176","chr19",47507461,47507691,0.0391894628639126,0.0783789257278251,96044,425032,425033,2,5,0.112925820487602,1,0.128543475166164,1
"104","chr1",84767878,84768359,0.0391756744095312,0.0783513488190623,9307,22191,22192,2,3,0.113026619481734,1,0.128627179594039,1
"2020","chr6",131571435,131571669,0.0390506199620984,0.0781012399241968,161280,172773,172774,2,2,0.113973894239455,1,0.129384056251733,1
"2166","chr7",128354965,128354967,0.039012538013028,0.0780250760260561,173313,200946,200947,2,7,0.114267449204823,1,0.129633695865856,1
"1378","chr2",240153778,240153791,0.0389707943186642,0.0779415886373284,113051,76459,76460,2,5,0.114575740865239,1,0.129900430046235,1
"2019","chr6",127796989,127797022,0.0388948431716071,0.0777896863432143,161121,172484,172485,2,7,0.11514664043142,1,0.130394404064263,1
"338","chr10",104535854,104535920,0.0388606678469154,0.0777213356938309,26358,253622,253623,2,12,0.115388616964117,1,0.130603370400051,1
"3734","chr6",149806502,149806635,-0.0388505142422481,0.0777010284844961,162339,174899,174900,2,10,0.11546524777837,1,0.130673811802383,1
"260","chr10",6020369,6020387,0.0388259203570241,0.0776518407140482,20148,239950,239951,2,9,0.11566271949202,1,0.130838862786927,1
"235","chr1",243264842,243265016,0.038801203904711,0.0776024078094219,18743,43740,43741,2,3,0.11584781238183,1,0.131000082230758,1
"33","chr1",12587564,12587564,0.0774499722104253,0.0774499722104253,2923,7479,7479,1,3,0.0150352604902427,1,0.131503782467518,1
"833","chr16",4788808,4788808,0.0772736947950023,0.0772736947950023,69944,357914,357914,1,2,0.0152359742768041,1,0.132077629372709,1
"780","chr15",69087774,69087809,0.0384974833309809,0.0769949666619618,65299,346430,346431,2,2,0.118157052495939,1,0.132997788611541,1
"1746","chr5",346695,346987,0.0384713199728629,0.0769426399457258,142640,122066,122067,2,5,0.118355703145194,1,0.13317639735553,1
"2080","chr7",2150845,2151007,0.0384268592898471,0.0768537185796941,165282,182568,182569,2,9,0.118680499904064,1,0.13344961568173,1
"582","chr12",123379308,123379569,0.0383734641790612,0.0767469283581223,48750,308147,308148,2,2,0.119072790726257,1,0.133795043813668,1
"111","chr1",92350112,92350133,0.0383662019882145,0.076732403976429,9765,23223,23224,2,19,0.119125548094531,1,0.133838959164913,1
"1053","chr17",81057526,81057757,0.0383350650166753,0.0766701300333506,87068,400941,400942,2,2,0.119357208940694,1,0.134047336032899,1
